station_id,hour,occupancy_rate
NOR_06477,2024-06-16 10:00:00+00:00,0.5714285714285714
NOR_06477,2024-06-16 19:00:00+00:00,0.3125
NOR_06477,2024-06-16 11:00:00+00:00,0.3076923076923077
NOR_06477,2024-06-16 12:00:00+00:00,0.3076923076923077
NOR_06477,2024-06-16 15:00:00+00:00,0.2
NOR_06488,2024-06-16 13:00:00+00:00,1.0
NOR_06488,2024-06-16 16:00:00+00:00,0.6666666666666666
NOR_06488,2024-06-16 12:00:00+00:00,0.5
NOR_06488,2024-06-16 14:00:00+00:00,0.5
NOR_06488,2024-06-16 17:00:00+00:00,0.5
NOR_06541,2024-06-16 12:00:00+00:00,0.6666666666666666
NOR_06541,2024-06-16 21:00:00+00:00,0.6666666666666666
NOR_06541,2024-06-16 16:00:00+00:00,0.5555555555555556
NOR_06541,2024-06-16 10:00:00+00:00,0.5
NOR_06541,2024-06-16 17:00:00+00:00,0.5
NOR_06547,2024-06-16 20:00:00+00:00,1.0
NOR_06549,2024-06-16 17:00:00+00:00,1.0
NOR_06549,2024-06-16 12:00:00+00:00,0.5
NOR_06549,2024-06-16 18:00:00+00:00,0.5
NOR_06549,2024-06-16 16:00:00+00:00,0.46153846153846156
NOR_06549,2024-06-16 14:00:00+00:00,0.4444444444444444
NOR_06555,2024-06-16 14:00:00+00:00,1.0
NOR_06555,2024-06-16 19:00:00+00:00,1.0
NOR_06555,2024-06-16 15:00:00+00:00,0.42857142857142855
NOR_06555,2024-06-16 10:00:00+00:00,0.4
NOR_06555,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_06556,2024-06-16 16:00:00+00:00,0.6666666666666666
NOR_06556,2024-06-16 15:00:00+00:00,0.3076923076923077
NOR_06556,2024-06-16 17:00:00+00:00,0.25
NOR_06556,2024-06-16 12:00:00+00:00,0.18181818181818182
NOR_06556,2024-06-16 14:00:00+00:00,0.16666666666666666
NOR_06578,2024-06-16 12:00:00+00:00,1.0
NOR_06578,2024-06-16 19:00:00+00:00,1.0
NOR_06578,2024-06-16 13:00:00+00:00,0.5
NOR_06578,2024-06-16 14:00:00+00:00,0.5
NOR_06578,2024-06-16 17:00:00+00:00,0.5
NOR_06679,2024-06-16 14:00:00+00:00,1.0
NOR_06679,2024-06-16 18:00:00+00:00,1.0
NOR_06679,2024-06-16 21:00:00+00:00,1.0
NOR_06679,2024-06-16 11:00:00+00:00,0.5
NOR_06679,2024-06-16 12:00:00+00:00,0.5
NOR_06682,2024-06-16 19:00:00+00:00,1.0
NOR_06682,2024-06-16 17:00:00+00:00,0.6
NOR_06682,2024-06-16 22:00:00+00:00,0.3333333333333333
NOR_06682,2024-06-16 15:00:00+00:00,0.26666666666666666
NOR_06682,2024-06-16 12:00:00+00:00,0.2222222222222222
NOR_06698,2024-06-16 15:00:00+00:00,0.6666666666666666
NOR_06698,2024-06-16 18:00:00+00:00,0.5
NOR_06698,2024-06-16 21:00:00+00:00,0.5
NOR_06698,2024-06-16 10:00:00+00:00,0.4166666666666667
NOR_06698,2024-06-16 16:00:00+00:00,0.375
NOR_06702,2024-06-16 11:00:00+00:00,1.0
NOR_06702,2024-06-16 21:00:00+00:00,0.4
NOR_06702,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_06702,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_06702,2024-06-16 15:00:00+00:00,0.2857142857142857
NOR_06703,2024-06-16 10:00:00+00:00,0.5
NOR_06703,2024-06-16 11:00:00+00:00,0.0
NOR_06706,2024-06-16 13:00:00+00:00,1.0
NOR_06706,2024-06-16 10:00:00+00:00,0.5
NOR_06706,2024-06-16 17:00:00+00:00,0.5
NOR_06706,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_06706,2024-06-16 11:00:00+00:00,0.2857142857142857
NOR_06715,2024-06-16 12:00:00+00:00,0.5714285714285714
NOR_06715,2024-06-16 17:00:00+00:00,0.5
NOR_06715,2024-06-16 18:00:00+00:00,0.5
NOR_06715,2024-06-16 20:00:00+00:00,0.5
NOR_06715,2024-06-16 13:00:00+00:00,0.0
NOR_06716,2024-06-16 13:00:00+00:00,1.0
NOR_06716,2024-06-16 20:00:00+00:00,1.0
NOR_06716,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_06716,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_06716,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_06742,2024-06-16 10:00:00+00:00,1.0
NOR_06742,2024-06-16 17:00:00+00:00,1.0
NOR_06742,2024-06-16 11:00:00+00:00,0.25
NOR_06742,2024-06-16 18:00:00+00:00,0.0
NOR_06743,2024-06-16 15:00:00+00:00,1.0
NOR_06743,2024-06-16 18:00:00+00:00,1.0
NOR_06743,2024-06-16 11:00:00+00:00,0.6666666666666666
NOR_06743,2024-06-16 10:00:00+00:00,0.4
NOR_06743,2024-06-16 12:00:00+00:00,0.4
NOR_06754,2024-06-16 10:00:00+00:00,1.0
NOR_06754,2024-06-16 13:00:00+00:00,0.5
NOR_06754,2024-06-16 17:00:00+00:00,0.5
NOR_06754,2024-06-16 20:00:00+00:00,0.5
NOR_06754,2024-06-16 11:00:00+00:00,0.25
NOR_06755,2024-06-16 12:00:00+00:00,1.0
NOR_06755,2024-06-16 19:00:00+00:00,1.0
NOR_06755,2024-06-16 11:00:00+00:00,0.42857142857142855
NOR_06755,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_06755,2024-06-16 18:00:00+00:00,0.2857142857142857
NOR_06756,2024-06-16 12:00:00+00:00,0.6666666666666666
NOR_06756,2024-06-16 15:00:00+00:00,0.5
NOR_06756,2024-06-16 18:00:00+00:00,0.5
NOR_06756,2024-06-16 13:00:00+00:00,0.4
NOR_06756,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_06757,2024-06-16 11:00:00+00:00,1.0
NOR_06757,2024-06-16 16:00:00+00:00,1.0
NOR_06757,2024-06-16 21:00:00+00:00,1.0
NOR_06757,2024-06-16 12:00:00+00:00,0.42857142857142855
NOR_06757,2024-06-16 13:00:00+00:00,0.4
NOR_06762,2024-06-16 11:00:00+00:00,1.0
NOR_06762,2024-06-16 15:00:00+00:00,1.0
NOR_06762,2024-06-16 17:00:00+00:00,0.42857142857142855
NOR_06762,2024-06-16 13:00:00+00:00,0.35714285714285715
NOR_06762,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_06764,2024-06-16 22:00:00+00:00,1.0
NOR_06764,2024-06-16 11:00:00+00:00,0.36363636363636365
NOR_06764,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_06764,2024-06-16 13:00:00+00:00,0.3076923076923077
NOR_06764,2024-06-16 17:00:00+00:00,0.29411764705882354
NOR_06788,2024-06-16 18:00:00+00:00,0.42857142857142855
NOR_06788,2024-06-16 14:00:00+00:00,0.40540540540540543
NOR_06788,2024-06-16 16:00:00+00:00,0.38461538461538464
NOR_06788,2024-06-16 10:00:00+00:00,0.3225806451612903
NOR_06788,2024-06-16 11:00:00+00:00,0.3018867924528302
NOR_06789,2024-06-16 12:00:00+00:00,0.36363636363636365
NOR_06789,2024-06-16 18:00:00+00:00,0.3125
NOR_06789,2024-06-16 15:00:00+00:00,0.2727272727272727
NOR_06789,2024-06-16 17:00:00+00:00,0.23529411764705882
NOR_06789,2024-06-16 14:00:00+00:00,0.20833333333333334
NOR_06790,2024-06-16 21:00:00+00:00,1.0
NOR_06790,2024-06-16 14:00:00+00:00,0.5454545454545454
NOR_06790,2024-06-16 11:00:00+00:00,0.5
NOR_06790,2024-06-16 17:00:00+00:00,0.375
NOR_06790,2024-06-16 10:00:00+00:00,0.35714285714285715
NOR_06803,2024-06-16 12:00:00+00:00,1.0
NOR_06803,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_06804,2024-06-16 10:00:00+00:00,1.0
NOR_06804,2024-06-16 17:00:00+00:00,1.0
NOR_06804,2024-06-16 19:00:00+00:00,1.0
NOR_06804,2024-06-16 21:00:00+00:00,1.0
NOR_06804,2024-06-16 13:00:00+00:00,0.6666666666666666
NOR_06806,2024-06-16 10:00:00+00:00,1.0
NOR_06806,2024-06-16 19:00:00+00:00,0.42857142857142855
NOR_06806,2024-06-16 20:00:00+00:00,0.25
NOR_06806,2024-06-16 15:00:00+00:00,0.2
NOR_06806,2024-06-16 18:00:00+00:00,0.2
NOR_06809,2024-06-16 10:00:00+00:00,1.0
NOR_06809,2024-06-16 16:00:00+00:00,1.0
NOR_06809,2024-06-16 12:00:00+00:00,0.5
NOR_06809,2024-06-16 13:00:00+00:00,0.5
NOR_06809,2024-06-16 22:00:00+00:00,0.5
NOR_06812,2024-06-16 14:00:00+00:00,1.0
NOR_06812,2024-06-16 18:00:00+00:00,1.0
NOR_06812,2024-06-16 11:00:00+00:00,0.6666666666666666
NOR_06812,2024-06-16 10:00:00+00:00,0.5
NOR_06812,2024-06-16 13:00:00+00:00,0.46153846153846156
NOR_06819,2024-06-16 15:00:00+00:00,1.0
NOR_06819,2024-06-16 11:00:00+00:00,0.5
NOR_06819,2024-06-16 12:00:00+00:00,0.25
NOR_06819,2024-06-16 13:00:00+00:00,0.2222222222222222
NOR_06819,2024-06-16 21:00:00+00:00,0.2
NOR_06820,2024-06-16 11:00:00+00:00,0.6666666666666666
NOR_06820,2024-06-16 14:00:00+00:00,0.5
NOR_06820,2024-06-16 17:00:00+00:00,0.5
NOR_06820,2024-06-16 20:00:00+00:00,0.42857142857142855
NOR_06820,2024-06-16 15:00:00+00:00,0.4166666666666667
NOR_06821,2024-06-16 13:00:00+00:00,1.0
NOR_06821,2024-06-16 20:00:00+00:00,1.0
NOR_06821,2024-06-16 18:00:00+00:00,0.5
NOR_06821,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_06821,2024-06-16 14:00:00+00:00,0.25
NOR_06822,2024-06-16 10:00:00+00:00,0.34782608695652173
NOR_06822,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_06822,2024-06-16 13:00:00+00:00,0.2962962962962963
NOR_06822,2024-06-16 14:00:00+00:00,0.29411764705882354
NOR_06822,2024-06-16 12:00:00+00:00,0.25
NOR_06846,2024-06-16 19:00:00+00:00,0.5
NOR_06846,2024-06-16 20:00:00+00:00,0.5
NOR_06846,2024-06-16 10:00:00+00:00,0.4
NOR_06846,2024-06-16 16:00:00+00:00,0.3888888888888889
NOR_06846,2024-06-16 12:00:00+00:00,0.3076923076923077
NOR_06886,2024-06-16 10:00:00+00:00,1.0
NOR_06886,2024-06-16 18:00:00+00:00,1.0
NOR_06886,2024-06-16 20:00:00+00:00,1.0
NOR_06886,2024-06-16 13:00:00+00:00,0.75
NOR_06886,2024-06-16 16:00:00+00:00,0.42857142857142855
NOR_06888,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_06888,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_06888,2024-06-16 18:00:00+00:00,0.3333333333333333
NOR_06888,2024-06-16 19:00:00+00:00,0.25
NOR_06888,2024-06-16 12:00:00+00:00,0.23076923076923078
NOR_06889,2024-06-16 13:00:00+00:00,1.0
NOR_06889,2024-06-16 11:00:00+00:00,0.4166666666666667
NOR_06889,2024-06-16 21:00:00+00:00,0.3333333333333333
NOR_06889,2024-06-16 14:00:00+00:00,0.15384615384615385
NOR_06889,2024-06-16 12:00:00+00:00,0.0
NOR_06910,2024-06-16 14:00:00+00:00,1.0
NOR_06910,2024-06-16 18:00:00+00:00,0.6666666666666666
NOR_06910,2024-06-16 15:00:00+00:00,0.30434782608695654
NOR_06910,2024-06-16 13:00:00+00:00,0.25
NOR_06910,2024-06-16 16:00:00+00:00,0.25
NOR_06912,2024-06-16 12:00:00+00:00,1.0
NOR_06912,2024-06-16 14:00:00+00:00,1.0
NOR_06912,2024-06-16 11:00:00+00:00,0.5
NOR_06912,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_06912,2024-06-16 13:00:00+00:00,0.0
NOR_06931,2024-06-16 13:00:00+00:00,0.5
NOR_06931,2024-06-16 14:00:00+00:00,0.375
NOR_06931,2024-06-16 16:00:00+00:00,0.375
NOR_06931,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_06931,2024-06-16 18:00:00+00:00,0.2857142857142857
NOR_06937,2024-06-16 21:00:00+00:00,1.0
NOR_06937,2024-06-16 18:00:00+00:00,0.5
NOR_06937,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_06937,2024-06-16 11:00:00+00:00,0.25
NOR_06937,2024-06-16 16:00:00+00:00,0.25
NOR_06941,2024-06-16 10:00:00+00:00,0.25
NOR_06941,2024-06-16 19:00:00+00:00,0.25
NOR_06941,2024-06-16 11:00:00+00:00,0.0
NOR_07075,2024-06-16 15:00:00+00:00,0.5294117647058824
NOR_07075,2024-06-16 16:00:00+00:00,0.5294117647058824
NOR_07075,2024-06-16 10:00:00+00:00,0.5
NOR_07075,2024-06-16 13:00:00+00:00,0.4827586206896552
NOR_07075,2024-06-16 18:00:00+00:00,0.48148148148148145
NOR_07168,2024-06-16 10:00:00+00:00,1.0
NOR_07168,2024-06-16 12:00:00+00:00,0.8
NOR_07168,2024-06-16 15:00:00+00:00,0.5
NOR_07168,2024-06-16 19:00:00+00:00,0.3333333333333333
NOR_07168,2024-06-16 18:00:00+00:00,0.3
NOR_07174,2024-06-16 15:00:00+00:00,0.4
NOR_07174,2024-06-16 11:00:00+00:00,0.3076923076923077
NOR_07174,2024-06-16 10:00:00+00:00,0.25
NOR_07174,2024-06-16 16:00:00+00:00,0.15384615384615385
NOR_07174,2024-06-16 12:00:00+00:00,0.125
NOR_07175,2024-06-16 14:00:00+00:00,0.38461538461538464
NOR_07175,2024-06-16 17:00:00+00:00,0.35294117647058826
NOR_07175,2024-06-16 16:00:00+00:00,0.2857142857142857
NOR_07175,2024-06-16 15:00:00+00:00,0.23529411764705882
NOR_07175,2024-06-16 10:00:00+00:00,0.23076923076923078
NOR_07224,2024-06-16 10:00:00+00:00,1.0
NOR_07224,2024-06-16 17:00:00+00:00,0.6666666666666666
NOR_07224,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_07224,2024-06-16 14:00:00+00:00,0.2
NOR_07224,2024-06-16 12:00:00+00:00,0.16666666666666666
NOR_07246,2024-06-16 18:00:00+00:00,0.5
NOR_07246,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07246,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_07246,2024-06-16 21:00:00+00:00,0.3333333333333333
NOR_07246,2024-06-16 12:00:00+00:00,0.2222222222222222
NOR_07269,2024-06-16 21:00:00+00:00,1.0
NOR_07269,2024-06-16 10:00:00+00:00,0.5333333333333333
NOR_07269,2024-06-16 12:00:00+00:00,0.391304347826087
NOR_07269,2024-06-16 13:00:00+00:00,0.38095238095238093
NOR_07269,2024-06-16 16:00:00+00:00,0.3076923076923077
NOR_07270,2024-06-16 16:00:00+00:00,1.0
NOR_07270,2024-06-16 11:00:00+00:00,0.5
NOR_07270,2024-06-16 15:00:00+00:00,0.2857142857142857
NOR_07270,2024-06-16 12:00:00+00:00,0.25
NOR_07270,2024-06-16 17:00:00+00:00,0.25
NOR_07272,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_07272,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_07272,2024-06-16 14:00:00+00:00,0.3
NOR_07272,2024-06-16 11:00:00+00:00,0.2857142857142857
NOR_07272,2024-06-16 20:00:00+00:00,0.2
NOR_07295,2024-06-16 10:00:00+00:00,0.42857142857142855
NOR_07295,2024-06-16 16:00:00+00:00,0.4
NOR_07295,2024-06-16 12:00:00+00:00,0.36
NOR_07295,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_07295,2024-06-16 14:00:00+00:00,0.2978723404255319
NOR_07296,2024-06-16 12:00:00+00:00,1.0
NOR_07296,2024-06-16 14:00:00+00:00,1.0
NOR_07296,2024-06-16 11:00:00+00:00,0.4444444444444444
NOR_07296,2024-06-16 16:00:00+00:00,0.2
NOR_07296,2024-06-16 10:00:00+00:00,0.0
NOR_07298,2024-06-16 10:00:00+00:00,1.0
NOR_07298,2024-06-16 17:00:00+00:00,1.0
NOR_07298,2024-06-16 22:00:00+00:00,1.0
NOR_07298,2024-06-16 18:00:00+00:00,0.6
NOR_07298,2024-06-16 15:00:00+00:00,0.3076923076923077
NOR_07306,2024-06-16 11:00:00+00:00,0.6666666666666666
NOR_07306,2024-06-16 14:00:00+00:00,0.6666666666666666
NOR_07306,2024-06-16 20:00:00+00:00,0.6666666666666666
NOR_07306,2024-06-16 21:00:00+00:00,0.6
NOR_07306,2024-06-16 12:00:00+00:00,0.5
NOR_07312,2024-06-16 12:00:00+00:00,1.0
NOR_07312,2024-06-16 17:00:00+00:00,1.0
NOR_07312,2024-06-16 14:00:00+00:00,0.375
NOR_07312,2024-06-16 18:00:00+00:00,0.375
NOR_07312,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_07328,2024-06-16 19:00:00+00:00,1.0
NOR_07328,2024-06-16 10:00:00+00:00,0.5
NOR_07328,2024-06-16 12:00:00+00:00,0.4
NOR_07328,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_07328,2024-06-16 17:00:00+00:00,0.25
NOR_07359,2024-06-16 10:00:00+00:00,1.0
NOR_07359,2024-06-16 14:00:00+00:00,1.0
NOR_07359,2024-06-16 13:00:00+00:00,0.5
NOR_07359,2024-06-16 11:00:00+00:00,0.0
NOR_07359,2024-06-16 15:00:00+00:00,0.0
NOR_07440,2024-06-16 15:00:00+00:00,1.0
NOR_07440,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07440,2024-06-16 19:00:00+00:00,0.0
NOR_07446,2024-06-16 14:00:00+00:00,0.42857142857142855
NOR_07446,2024-06-16 18:00:00+00:00,0.3333333333333333
NOR_07446,2024-06-16 11:00:00+00:00,0.3181818181818182
NOR_07446,2024-06-16 13:00:00+00:00,0.25
NOR_07446,2024-06-16 17:00:00+00:00,0.25
NOR_07448,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07448,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_07448,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_07448,2024-06-16 17:00:00+00:00,0.3333333333333333
NOR_07448,2024-06-16 18:00:00+00:00,0.3333333333333333
NOR_07449,2024-06-16 20:00:00+00:00,0.3333333333333333
NOR_07449,2024-06-16 13:00:00+00:00,0.3
NOR_07449,2024-06-16 14:00:00+00:00,0.2857142857142857
NOR_07449,2024-06-16 12:00:00+00:00,0.25
NOR_07449,2024-06-16 18:00:00+00:00,0.25
NOR_07453,2024-06-16 18:00:00+00:00,1.0
NOR_07454,2024-06-16 12:00:00+00:00,1.0
NOR_07454,2024-06-16 16:00:00+00:00,0.5
NOR_07454,2024-06-16 11:00:00+00:00,0.3076923076923077
NOR_07454,2024-06-16 10:00:00+00:00,0.0
NOR_07454,2024-06-16 13:00:00+00:00,0.0
NOR_07457,2024-06-16 10:00:00+00:00,0.4
NOR_07457,2024-06-16 18:00:00+00:00,0.4
NOR_07457,2024-06-16 13:00:00+00:00,0.36
NOR_07457,2024-06-16 11:00:00+00:00,0.35
NOR_07457,2024-06-16 12:00:00+00:00,0.3076923076923077
NOR_07458,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_07458,2024-06-16 20:00:00+00:00,0.3333333333333333
NOR_07458,2024-06-16 18:00:00+00:00,0.2727272727272727
NOR_07458,2024-06-16 19:00:00+00:00,0.2727272727272727
NOR_07458,2024-06-16 11:00:00+00:00,0.26666666666666666
NOR_07468,2024-06-16 19:00:00+00:00,0.3333333333333333
NOR_07468,2024-06-16 11:00:00+00:00,0.2
NOR_07468,2024-06-16 10:00:00+00:00,0.0
NOR_07504,2024-06-16 18:00:00+00:00,0.4444444444444444
NOR_07504,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07504,2024-06-16 16:00:00+00:00,0.29411764705882354
NOR_07504,2024-06-16 15:00:00+00:00,0.26666666666666666
NOR_07504,2024-06-16 13:00:00+00:00,0.23333333333333334
NOR_07506,2024-06-16 21:00:00+00:00,1.0
NOR_07506,2024-06-16 15:00:00+00:00,0.5
NOR_07506,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07506,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_07506,2024-06-16 17:00:00+00:00,0.3333333333333333
NOR_07566,2024-06-16 11:00:00+00:00,1.0
NOR_07566,2024-06-16 18:00:00+00:00,0.3333333333333333
NOR_07566,2024-06-16 14:00:00+00:00,0.2222222222222222
NOR_07566,2024-06-16 15:00:00+00:00,0.2222222222222222
NOR_07566,2024-06-16 17:00:00+00:00,0.2222222222222222
NOR_07705,2024-06-16 12:00:00+00:00,0.4117647058823529
NOR_07705,2024-06-16 11:00:00+00:00,0.38636363636363635
NOR_07705,2024-06-16 14:00:00+00:00,0.38235294117647056
NOR_07705,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_07705,2024-06-16 16:00:00+00:00,0.29411764705882354
NOR_07707,2024-06-16 14:00:00+00:00,1.0
NOR_07707,2024-06-16 12:00:00+00:00,0.6666666666666666
NOR_07707,2024-06-16 17:00:00+00:00,0.5
NOR_07707,2024-06-16 13:00:00+00:00,0.16666666666666666
NOR_07707,2024-06-16 18:00:00+00:00,0.14285714285714285
NOR_07730,2024-06-16 18:00:00+00:00,1.0
NOR_07730,2024-06-16 10:00:00+00:00,0.4
NOR_07730,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_07730,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_07730,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_07731,2024-06-16 12:00:00+00:00,0.6666666666666666
NOR_07731,2024-06-16 10:00:00+00:00,0.5
NOR_07731,2024-06-16 13:00:00+00:00,0.0
NOR_07733,2024-06-16 13:00:00+00:00,0.5
NOR_07733,2024-06-16 19:00:00+00:00,0.5
NOR_07733,2024-06-16 22:00:00+00:00,0.5
NOR_07733,2024-06-16 20:00:00+00:00,0.42857142857142855
NOR_07733,2024-06-16 14:00:00+00:00,0.2727272727272727
NOR_07760,2024-06-16 21:00:00+00:00,1.0
NOR_07760,2024-06-16 18:00:00+00:00,0.75
NOR_07760,2024-06-16 15:00:00+00:00,0.5652173913043478
NOR_07760,2024-06-16 12:00:00+00:00,0.5
NOR_07760,2024-06-16 11:00:00+00:00,0.45454545454545453
NOR_07761,2024-06-16 13:00:00+00:00,0.6
NOR_07761,2024-06-16 19:00:00+00:00,0.6
NOR_07761,2024-06-16 12:00:00+00:00,0.5
NOR_07761,2024-06-16 16:00:00+00:00,0.5
NOR_07761,2024-06-16 18:00:00+00:00,0.5
NOR_07774,2024-06-16 16:00:00+00:00,1.0
NOR_07774,2024-06-16 21:00:00+00:00,0.6666666666666666
NOR_07774,2024-06-16 15:00:00+00:00,0.5
NOR_07774,2024-06-16 11:00:00+00:00,0.36363636363636365
NOR_07774,2024-06-16 12:00:00+00:00,0.2222222222222222
NOR_07787,2024-06-16 10:00:00+00:00,1.0
NOR_07787,2024-06-16 13:00:00+00:00,1.0
NOR_07787,2024-06-16 14:00:00+00:00,1.0
NOR_07787,2024-06-16 12:00:00+00:00,0.5
NOR_07787,2024-06-16 15:00:00+00:00,0.4
NOR_07793,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_07793,2024-06-16 15:00:00+00:00,0.3333333333333333
NOR_07793,2024-06-16 12:00:00+00:00,0.2857142857142857
NOR_07793,2024-06-16 11:00:00+00:00,0.25
NOR_07793,2024-06-16 18:00:00+00:00,0.23333333333333334
NOR_07806,2024-06-16 11:00:00+00:00,0.25
NOR_07806,2024-06-16 12:00:00+00:00,0.25
NOR_07806,2024-06-16 13:00:00+00:00,0.16666666666666666
NOR_07806,2024-06-16 18:00:00+00:00,0.16666666666666666
NOR_07806,2024-06-16 14:00:00+00:00,0.09090909090909091
NOR_07812,2024-06-16 18:00:00+00:00,1.0
NOR_07812,2024-06-16 12:00:00+00:00,0.0
NOR_07812,2024-06-16 21:00:00+00:00,0.0
NOR_07814,2024-06-16 17:00:00+00:00,0.5
NOR_07814,2024-06-16 19:00:00+00:00,0.4
NOR_07814,2024-06-16 14:00:00+00:00,0.375
NOR_07814,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07814,2024-06-16 12:00:00+00:00,0.3333333333333333
NOR_07815,2024-06-16 11:00:00+00:00,0.5
NOR_07815,2024-06-16 18:00:00+00:00,0.3
NOR_07815,2024-06-16 14:00:00+00:00,0.25
NOR_07815,2024-06-16 17:00:00+00:00,0.25
NOR_07815,2024-06-16 15:00:00+00:00,0.2
NOR_07817,2024-06-16 14:00:00+00:00,0.5
NOR_07817,2024-06-16 12:00:00+00:00,0.0
NOR_07863,2024-06-16 14:00:00+00:00,1.0
NOR_07863,2024-06-16 19:00:00+00:00,0.75
NOR_07863,2024-06-16 10:00:00+00:00,0.7142857142857143
NOR_07863,2024-06-16 12:00:00+00:00,0.5
NOR_07863,2024-06-16 13:00:00+00:00,0.5
NOR_07893,2024-06-16 21:00:00+00:00,1.0
NOR_07893,2024-06-16 12:00:00+00:00,0.6666666666666666
NOR_07893,2024-06-16 15:00:00+00:00,0.6666666666666666
NOR_07893,2024-06-16 16:00:00+00:00,0.5
NOR_07893,2024-06-16 19:00:00+00:00,0.5
NOR_07897,2024-06-16 12:00:00+00:00,0.4
NOR_07897,2024-06-16 11:00:00+00:00,0.25
NOR_07897,2024-06-16 13:00:00+00:00,0.21052631578947367
NOR_07899,2024-06-16 12:00:00+00:00,0.5714285714285714
NOR_07899,2024-06-16 13:00:00+00:00,0.3333333333333333
NOR_07908,2024-06-16 10:00:00+00:00,0.5
NOR_07908,2024-06-16 12:00:00+00:00,0.42857142857142855
NOR_07908,2024-06-16 14:00:00+00:00,0.35294117647058826
NOR_07908,2024-06-16 20:00:00+00:00,0.3333333333333333
NOR_07908,2024-06-16 11:00:00+00:00,0.3
NOR_07940,2024-06-16 11:00:00+00:00,0.5
NOR_07940,2024-06-16 12:00:00+00:00,0.5
NOR_07940,2024-06-16 13:00:00+00:00,0.5
NOR_07940,2024-06-16 16:00:00+00:00,0.5
NOR_07940,2024-06-16 18:00:00+00:00,0.5
NOR_07979,2024-06-16 20:00:00+00:00,0.5
NOR_07979,2024-06-16 14:00:00+00:00,0.42857142857142855
NOR_07979,2024-06-16 10:00:00+00:00,0.3333333333333333
NOR_07979,2024-06-16 11:00:00+00:00,0.3333333333333333
NOR_07979,2024-06-16 16:00:00+00:00,0.3333333333333333
NOR_07993,2024-06-16 13:00:00+00:00,1.0
NOR_07993,2024-06-16 15:00:00+00:00,1.0
NOR_07993,2024-06-16 14:00:00+00:00,0.3333333333333333
NOR_07993,2024-06-16 12:00:00+00:00,0.25
NOR_07993,2024-06-16 18:00:00+00:00,0.25
NOR_08016,2024-06-16 14:00:00+00:00,1.0
NOR_08016,2024-06-16 16:00:00+00:00,0.2857142857142857
NOR_08016,2024-06-16 15:00:00+00:00,0.2
NOR_08016,2024-06-16 17:00:00+00:00,0.08333333333333333
NOR_08027,2024-06-16 18:00:00+00:00,1.0
NOR_08027,2024-06-16 11:00:00+00:00,0.6666666666666666
NOR_08027,2024-06-16 16:00:00+00:00,0.6666666666666666
NOR_08027,2024-06-16 19:00:00+00:00,0.5135135135135135
NOR_08027,2024-06-16 21:00:00+00:00,0.35
NOR_08101,2024-06-16 13:00:00+00:00,0.5
NOR_08101,2024-06-16 22:00:00+00:00,0.5
NOR_08101,2024-06-16 17:00:00+00:00,0.45454545454545453
NOR_08101,2024-06-16 11:00:00+00:00,0.425
NOR_08101,2024-06-16 15:00:00+00:00,0.35
NOR_08114,2024-06-16 13:00:00+00:00,1.0
NOR_08114,2024-06-16 12:00:00+00:00,0.6666666666666666
